71       	3100     	30       23       	1000     3.967693e+01 		3.967693e+01 		3.967693e+01 		5.508565e-13 		3.581642e-16 		4.814471e+01 	1.889280e-01
72       	4100     	30       8        	1000     8.493343e+01 		8.493343e+01 		8.493343e+01 		4.211383e-13 		0.000000e+00 		1.106608e+01 	3.610270e-01
73       	4100     	30       15       	1000     6.889548e+01 		6.889548e+01 		6.889548e+01 		3.358467e-08 		2.062669e-16 		2.309986e+01 	3.611410e-01
74       	4100     	30       23       	541      4.602203e+01 		4.602203e+01 		4.602203e+01 		0.000000e+00 		3.087838e-16 		3.444842e+01 	3.612470e-01
75       	5100     	30       8        	1000     9.519338e+01 		9.519338e+01 		9.519338e+01 		2.762920e-11 		1.492841e-16 		1.300926e+01 	5.630080e-01
76       	5100     	30       15       	1000     7.733702e+01 		7.733702e+01 		7.733702e+01 		1.410589e-08 		1.837523e-16 		2.761080e+01 	5.631240e-01
77       	5100     	30       23       	1000     5.179662e+01 		5.179662e+01 		5.179662e+01 		1.289898e-12 		1.371794e-16 		7.938888e+01 	5.632040e-01
78       	6100     	30       8        	1000     1.040685e+02 		1.040685e+02 		1.040685e+02 		9.523853e-11 		5.462115e-16 		1.532709e+01 	8.287070e-01
79       	6100     	30       15       	1000     8.470279e+01 		8.470279e+01 		8.470279e+01 		6.123721e-14 		3.355463e-16 		3.342011e+01 	8.288430e-01
80       	6100     	30       23       	1000     5.696054e+01 		5.694221e+01 		5.694221e+01 		3.219401e-04 		4.991326e-16 		9.662998e+01 	8.291600e-01
81       	7100     	30       8        	1000     1.125759e+02 		1.125759e+02 		1.125759e+02 		6.689700e-10 		1.262335e-16 		1.737350e+01 	1.055588e+00
82       	7100     	30       15       	1000     9.173673e+01 		9.173673e+01 		9.173673e+01 		1.826021e-10 		0.000000e+00 		3.919262e+01 	1.055777e+00
83       	7100     	30       23       	1000     6.164984e+01 		6.164967e+01 		6.164967e+01 		2.783609e-06 		0.000000e+00 		1.097636e+02 	1.056101e+00
84       	8100     	30       8        	1000     1.203266e+02 		1.203266e+02 		1.203266e+02 		2.362047e-16 		2.362047e-16 		2.105797e+01 	1.511840e+00
85       	8100     	30       15       	1000     9.817424e+01 		9.817424e+01 		9.817424e+01 		4.449657e-13 		4.342541e-16 		4.479785e+01 	1.511952e+00
86       	8100     	30       23       	1000     6.605021e+01 		6.605013e+01 		6.605013e+01 		1.144607e-06 		2.151526e-16 		1.227272e+02 	1.512354e+00
87       	9100     	30       8        	1000     1.277717e+02 		1.277717e+02 		1.277717e+02 		3.059568e-10 		0.000000e+00 		2.206388e+01 	1.821592e+00
88       	9100     	30       15       	1000     1.043339e+02 		1.043339e+02 		1.043339e+02 		1.197192e-11 		1.362055e-16 		5.045791e+01 	1.821746e+00
89       	9100     	30       23       	1000     7.025885e+01 		7.025885e+01 		7.025885e+01 		8.090570e-16 		2.022643e-16 		1.356914e+02 	1.822132e+00
90       	100      	40       10       	177      1.344954e+01 		1.344954e+01 		1.344954e+01 		0.000000e+00 		2.641513e-16 		1.473530e-01 	2.891000e-02
91       	100      	40       20       	160      8.996471e+00 		8.996471e+00 		8.996471e+00 		0.000000e+00 		1.974504e-16 		3.885220e-01 	2.891700e-02
92       	100      	40       30       	114      4.930407e+00 		4.930407e+00 		4.930407e+00 		0.000000e+00 		1.801430e-16 		4.207080e-01 	2.892300e-02
93       	1100     	40       10       	1000     5.040363e+01 		5.040363e+01 		5.040363e+01 		2.819411e-16 		2.819411e-16 		4.918603e+00 	2.238000e-02
94       	1100     	40       20       	486      3.950014e+01 		3.950014e+01 		3.950014e+01 		0.000000e+00 		0.000000e+00 		7.271140e+00 	2.237200e-02
95       	1100     	40       30       	1000     2.666397e+01 		2.666397e+01 		2.666397e+01 		2.664805e-16 		2.664805e-16 		2.605536e+01 	2.239800e-02
96       	2100     	40       10       	1000     7.046306e+01 		7.046306e+01 		7.046306e+01 		1.301150e-09 		0.000000e+00 		7.908212e+00 	8.300100e-02
97       	2100     	40       20       	986      5.582028e+01 		5.582028e+01 		5.582028e+01 		0.000000e+00 		1.272911e-16 		2.690229e+01 	8.303800e-02
98       	2100     	40       30       	1000     3.826847e+01 		3.826847e+01 		3.826847e+01 		9.863516e-12 		1.856732e-16 		4.572400e+01 	8.312500e-02
99       	3100     	40       10       	1000     8.580957e+01 		8.580957e+01 		8.580957e+01 		1.324940e-10 		0.000000e+00 		1.061418e+01 	2.324260e-01
100      	3100     	40       20       	882      6.831620e+01 		6.831620e+01 		6.831620e+01 		0.000000e+00 		0.000000e+00 		3.523438e+01 	2.325180e-01
101      	3100     	40       30       	1000     4.706146e+01 		4.706146e+01 		4.706146e+01 		1.343739e-14 		0.000000e+00 		6.613501e+01 	2.325900e-01
102      	4100     	40       10       	1000     9.931036e+01 		9.931036e+01 		9.931036e+01 		2.861908e-16 		1.430954e-16 		1.435466e+01 	4.710010e-01
103      	4100     	40       20       	1000     7.933439e+01 		7.933439e+01 		7.933439e+01 		2.894318e-12 		1.791260e-16 		5.428396e+01 	4.716490e-01
104      	4100     	40       30       	1000     5.477633e+01 		5.477633e+01 		5.477633e+01 		2.681451e-10 		2.594342e-16 		8.732359e+01 	4.712030e-01
105      	5100     	40       10       	1000     1.107439e+02 		1.107439e+02 		1.107439e+02 		9.448593e-12 		3.849655e-16 		1.630789e+01 	6.950320e-01
106      	5100     	40       20       	1000     8.874699e+01 		8.874699e+01 		8.874699e+01 		5.794734e-11 		1.601277e-16 		6.427925e+01 	6.951700e-01
